,at,v,ap,rh,pe
5485,25.2,57.5,1015.19,59.62,446.26
5486,31.07,73.5,1010.58,43.66,432.06
5487,4.71,39.42,1026.4,84.42,481.28
5488,14.24,39.58,1011.17,70.45,469.94
5489,10.62,39.58,1011.9,87.85,479.91
5490,8.88,36.66,1026.61,76.16,480.2
5491,23.25,63.78,1016.01,72.01,448.82
5492,20.76,69.05,1001.89,77.86,442.82
5493,6.22,39.33,1012.31,93.23,491.77
5494,5.18,40.27,1010.84,81.64,489.1
5495,30.3,73.9,1006.72,55.13,440.79
5496,9.38,44.77,1020.41,85.26,473.9
5497,29.28,65.71,1013.76,48.05,445.49
5498,21.12,63.91,1009.33,96.14,447.64
5499,26.52,73.21,1002.3,95.38,437.02
5500,4.81,42.85,1013.96,86.94,479.8
5501,6.76,37.49,1011.66,80.91,484.85
5502,27.09,49.3,1003.93,61.0,437.44
5503,33.2,73.88,1005.67,48.48,438.12
5504,10.48,40.22,1004.81,92.16,477.78
5505,14.22,37.85,1011.24,88.49,471.05
5506,7.21,42.03,1017.81,90.12,482.26
5507,19.02,49.25,1019.75,58.29,453.49
5508,26.88,79.74,1006.54,93.7,434.77
5509,14.19,43.71,1024.38,83.03,467.8
5510,15.22,50.88,1014.19,100.12,460.44
5511,23.17,62.39,1008.04,89.42,439.29
5512,17.69,46.36,1019.55,86.64,462.81
5513,18.48,52.05,1012.41,68.2,458.62
5514,14.22,39.39,1014.16,80.22,470.98
5515,22.72,62.4,1010.28,80.79,445.22
5516,25.95,69.51,1009.36,66.82,434.38
5517,13.57,39.39,1014.01,82.12,471.44
5518,6.52,39.85,1012.55,86.36,483.01
5519,29.25,72.99,1006.85,61.15,429.12
5520,25.79,70.4,1007.11,86.03,437.98
5521,25.75,60.95,1014.75,53.3,443.73
5522,28.31,71.85,1009.0,77.56,429.57
5523,24.24,70.32,1009.38,82.83,436.45
5524,28.73,68.24,1008.31,56.85,430.63
5525,34.62,69.05,1000.68,38.35,425.41
5526,23.57,70.04,1011.06,82.79,437.53
5527,14.51,42.77,1017.47,81.95,463.37
5528,4.59,39.33,1010.85,71.78,494.9
5529,24.31,44.05,1006.16,73.3,442.69
5530,9.53,38.18,1018.43,75.33,476.54
5531,26.99,68.12,1011.45,58.48,436.95
5532,17.98,53.29,1018.29,83.46,455.71
5533,29.38,74.9,1003.25,72.19,433.74
5534,12.82,38.62,1018.71,83.8,467.41
5535,29.84,58.9,1005.24,56.18,440.93
5536,10.26,43.14,1019.68,98.97,466.75
5537,20.57,42.8,1013.1,75.48,460.43
5538,25.3,58.46,1015.91,69.71,439.25
5539,24.56,71.94,1006.81,89.59,437.97
5540,20.01,52.9,1018.05,58.88,455.57
5541,11.54,40.05,1014.78,87.05,474.29
5542,6.86,41.17,1020.12,79.14,490.23
5543,13.11,41.58,1020.43,74.32,460.44
5544,16.41,41.48,1016.28,45.19,451.93
5545,10.45,39.69,1003.92,89.45,472.54
5546,26.72,67.79,1010.35,63.31,444.68
5547,30.12,74.16,1013.13,63.56,433.08
5548,14.94,41.35,1004.82,98.04,466.73
5549,15.39,42.28,1007.35,81.35,467.3
5550,12.83,41.67,1012.84,84.29,474.81
5551,13.93,38.91,1013.04,73.51,470.39
5552,30.27,70.32,1007.93,51.61,430.22
5553,27.76,75.33,1003.69,79.62,433.03
5554,10.59,41.26,1008.1,98.27,474.76
5555,23.24,45.01,1012.21,45.23,457.01
5556,14.8,58.2,1018.29,85.11,455.14
5557,25.2,65.59,1013.0,71.34,439.14
5558,32.53,77.95,1014.76,58.1,434.44
5559,23.36,62.52,1016.18,68.18,448.37
5560,23.48,70.79,1006.7,88.57,432.25
5561,29.04,76.09,1007.52,75.44,430.32
5562,23.39,64.63,1020.45,58.22,449.27
5563,27.44,59.74,1010.99,56.42,452.0
5564,10.03,42.02,998.6,99.9,471.07
5565,4.0,39.9,1008.46,97.21,490.68
5566,24.96,74.99,1008.25,80.52,440.91
5567,17.48,52.9,1020.03,76.47,458.34
5568,13.26,41.74,1021.89,63.32,473.44
5569,30.28,70.98,1007.51,74.28,432.64
5570,30.3,69.51,1011.8,50.43,431.12
5571,29.24,69.05,1003.12,43.18,432.56
5572,7.64,41.17,1020.01,75.14,488.53
5573,24.14,62.66,1007.33,73.27,439.93
5574,28.87,71.97,1008.74,82.61,435.86
5575,17.3,46.21,1013.56,87.57,456.77
5576,18.87,44.06,1013.42,68.78,451.4
5577,29.13,62.26,1010.51,52.94,436.37
5578,18.26,69.94,1004.1,97.39,443.59
5579,13.03,42.86,1014.39,86.25,475.03
5580,12.47,45.01,1017.8,95.25,467.18
5581,15.52,42.86,1015.09,83.48,467.12
5582,29.86,69.34,1009.61,61.27,438.5
5583,25.96,63.78,1016.95,49.47,443.8
5584,8.04,41.92,1029.7,92.21,482.58
5585,29.12,58.84,1001.31,52.86,446.51
5586,23.74,72.43,1007.99,91.36,437.55
5587,27.46,68.08,1013.06,46.49,433.72
5588,25.51,73.56,1006.59,96.63,437.07
5589,14.42,44.88,1019.35,59.17,462.72
5590,24.79,67.83,1009.32,61.46,438.36
5591,14.51,41.79,1009.72,80.62,459.14
5592,19.09,66.51,1015.11,76.38,458.41
5593,24.14,69.23,1012.4,73.26,433.92
5594,21.24,60.84,1017.99,82.22,445.71
5595,4.08,35.19,1018.87,97.07,489.44
5596,17.4,44.9,1020.5,77.11,457.75
5597,26.68,59.92,1009.94,70.57,438.67
5598,20.5,49.69,1009.6,70.81,452.94
5599,23.57,64.15,1020.95,68.19,450.08
5600,22.69,65.18,1012.47,80.9,441.18
5601,29.09,67.07,1005.99,41.39,429.93
5602,21.43,63.47,1011.95,94.47,448.17
5603,14.86,44.71,1018.3,49.46,466.38
5604,17.53,44.9,1020.5,71.1,457.61
5605,9.15,44.03,1012.45,81.67,474.26
5606,24.19,46.21,1010.79,62.04,440.87
5607,8.89,41.54,1019.27,82.87,483.82
5608,4.61,40.27,1012.32,77.28,492.85
5609,11.01,40.05,1015.46,89.22,474.2
5610,29.9,74.99,1002.28,59.76,436.77
5611,16.87,52.05,1012.7,71.63,460.31
5612,30.97,67.9,1005.98,55.6,428.26
5613,31.01,67.83,1007.95,43.57,429.46
5614,16.03,65.46,1013.96,87.56,455.17
5615,24.99,58.79,1016.37,67.16,439.2
5616,31.01,67.69,1005.06,46.16,426.64
5617,27.77,63.9,1013.62,51.43,441.3
5618,17.44,44.88,1018.05,68.35,465.72
5619,14.2,45.51,1015.36,74.85,465.35
5620,18.43,56.03,1020.41,60.55,465.17
5621,22.91,61.86,1012.8,92.69,441.24
5622,14.89,39.82,1013.23,82.49,470.19
5623,22.28,60.27,1018.98,84.12,443.44
5624,30.68,73.67,1005.63,57.05,429.64
5625,30.48,70.04,1010.73,53.7,429.85
5626,18.3,37.2,1012.23,68.09,470.42
5627,14.17,43.13,1014.94,48.62,471.08
5628,13.98,44.58,1016.48,77.59,473.01
5629,23.44,62.52,1016.46,67.21,447.19
5630,20.54,68.12,1012.23,81.06,440.28
5631,11.44,43.13,1014.88,63.88,477.57
5632,15.15,37.64,1014.37,89.82,463.98
5633,12.58,39.72,1018.08,64.25,469.38
5634,12.8,41.16,1022.43,86.19,462.72
5635,10.57,37.73,1024.36,70.29,474.65
5636,24.14,63.21,1012.28,89.08,440.74
5637,26.76,71.94,1008.81,64.62,432.49
5638,21.06,67.07,1004.9,84.09,446.44
5639,10.25,41.46,1020.65,87.07,481.94
5640,6.16,39.48,1004.85,59.68,484.55
5641,10.05,41.58,1021.35,95.19,469.03
5642,26.02,74.78,1010.04,72.78,439.82
5643,27.2,59.74,1011.99,56.74,440.13
5644,15.09,40.89,1010.15,92.0,466.47
5645,8.46,40.8,1023.57,81.27,485.06
5646,12.07,43.71,1025.53,85.62,472.32
5647,32.81,77.17,1009.17,53.13,430.53
5648,26.91,74.99,1005.64,78.98,437.06
5649,10.66,37.5,1009.42,95.86,472.86
5650,34.29,68.51,1009.58,32.25,427.62
5651,22.16,64.63,1020.81,68.47,451.86
5652,28.32,71.64,1004.73,72.71,436.31
5653,15.62,41.76,1023.82,66.17,459.72
5654,24.76,63.07,1012.73,70.39,443.04
5655,10.29,41.46,1020.84,89.03,480.32
5656,27.99,66.91,1008.47,59.63,439.74
5657,22.22,48.98,1015.87,53.18,447.1
5658,13.78,42.03,1017.51,84.94,467.6
5659,24.78,50.78,1008.81,62.97,443.98
5660,15.74,43.71,1024.7,78.38,462.66
5661,27.24,77.17,1009.37,81.51,439.12
5662,24.66,58.86,1013.86,56.39,444.42
5663,16.81,42.42,1008.95,74.25,462.19
5664,33.76,68.51,1011.33,38.35,429.83
5665,17.79,46.21,1010.38,85.25,448.74
5666,25.97,70.32,1007.48,57.01,435.27
5667,15.29,41.1,1005.75,85.53,467.99
5668,23.45,66.25,1009.1,90.28,443.44
5669,3.51,35.47,1017.53,86.56,489.07
5670,20.83,49.02,1009.45,91.92,445.31
5671,19.2,59.21,1017.84,89.56,450.86
5672,26.19,73.77,1001.31,91.87,433.34
5673,28.28,61.86,1012.07,64.49,439.65
5674,13.39,49.83,1007.14,90.88,466.04
5675,24.36,68.61,1010.27,63.78,448.71
5676,23.07,50.05,1006.9,86.98,442.97
5677,30.11,70.8,1008.57,69.25,432.33
5678,20.55,48.98,1016.1,63.89,452.52
5679,15.48,41.66,1009.55,66.74,467.06
5680,32.21,70.94,1006.76,47.56,430.06
5681,25.54,70.47,1009.28,73.5,436.16
5682,25.33,71.32,1007.05,85.31,434.68
5683,21.24,63.47,1011.86,97.02,442.94
5684,14.57,39.28,1015.1,76.94,469.27
5685,25.27,63.91,1009.82,75.48,440.39
5686,27.76,69.4,1004.27,72.25,430.68
5687,19.43,52.9,1018.35,61.12,456.08
5688,28.6,61.86,1011.86,62.13,439.74
5689,23.79,58.2,1016.77,55.88,446.88
5690,11.41,39.61,1018.69,69.44,467.19
5691,14.64,39.58,1011.46,71.9,467.8
5692,6.65,40.77,1021.79,88.84,482.9
5693,9.12,41.49,1020.58,96.23,475.69
5694,25.62,73.17,1011.65,86.45,430.56
5695,24.75,58.79,1009.87,71.97,444.79
5696,15.5,44.92,1024.16,86.44,462.12
5697,18.52,58.41,1013.77,99.89,446.68
5698,28.38,72.39,998.93,73.85,432.02
5699,11.79,45.09,1013.16,89.17,469.49
5700,27.18,59.27,1012.57,64.18,439.69
5701,19.75,54.2,1011.43,83.5,448.89
5702,25.45,70.04,1011.2,82.48,430.2
5703,21.93,58.96,1014.23,58.58,453.42
5704,8.66,40.11,1032.86,75.31,479.76
5705,23.33,58.95,1017.93,66.37,442.71
5706,20.29,49.69,1008.94,69.91,454.74
5707,31.99,53.53,1004.98,53.53,432.43
5708,25.21,69.48,1010.99,75.27,436.02
5709,5.51,35.57,1026.3,78.97,489.36
5710,16.0,39.16,1016.37,77.63,468.49
5711,5.79,38.68,1017.19,70.46,487.4
5712,17.77,56.53,1019.57,79.89,457.94
5713,9.52,39.61,1021.18,73.78,478.79
5714,27.0,60.96,1012.36,58.97,450.15
5715,24.34,50.16,1004.78,74.0,445.33
5716,20.86,67.25,1017.45,81.45,444.5
5717,13.44,40.69,1014.54,77.97,473.0
5718,13.97,41.16,1020.88,74.88,459.84
5719,10.96,45.01,1017.97,95.82,468.64
5720,21.83,63.13,1013.4,85.82,443.41
5721,25.22,69.88,1007.17,80.26,443.24
5722,22.5,45.38,1014.11,65.08,458.19
5723,21.03,69.05,1002.17,75.35,444.35
5724,26.27,62.91,1011.97,48.06,447.76
5725,20.99,50.12,1008.82,95.97,448.07
5726,18.06,56.65,1020.2,81.59,459.14
5727,10.12,40.0,1021.15,91.67,479.62
5728,26.25,61.02,1011.47,71.22,436.44
5729,13.08,39.82,1012.27,85.21,476.96
5730,24.28,68.31,1009.94,77.08,440.07
5731,32.92,69.05,1000.74,39.61,426.61
5732,23.68,68.12,1011.18,72.45,441.54
5733,7.81,39.64,1011.42,86.68,482.22
5734,23.6,65.48,1017.44,61.26,444.38
5735,14.5,40.66,1016.81,82.93,463.53
5736,18.84,40.79,1005.18,92.46,459.96
5737,11.69,39.22,1017.05,55.51,472.76
5738,14.58,41.92,1030.42,61.96,462.69
5739,9.33,36.3,1027.88,79.23,479.6
5740,14.93,39.16,1007.25,72.35,463.2
5741,6.37,41.03,1022.23,80.36,490.47
5742,6.16,38.5,1012.83,93.68,490.92
5743,12.45,40.56,1017.84,66.52,477.41
5744,19.55,56.53,1020.2,78.1,455.56
5745,18.62,59.15,1012.85,82.54,450.81
5746,14.13,43.41,1015.26,55.63,461.96
5747,21.12,49.15,1021.29,52.9,456.92
5748,13.63,43.5,1022.12,84.32,468.28
5749,18.6,41.67,1013.07,64.23,458.91
5750,7.19,38.91,1016.53,88.61,486.05
5751,19.96,56.03,1020.59,64.95,454.67
5752,15.22,41.67,1013.18,67.17,469.93
5753,13.52,41.48,1014.46,67.12,460.76
5754,18.04,44.85,1015.13,48.4,463.31
5755,27.81,66.51,1016.11,48.48,439.48
5756,26.1,58.9,1004.18,71.63,444.4
5757,27.99,71.58,1010.68,68.99,435.99
5758,20.08,44.6,1014.91,36.27,461.07
5759,19.89,50.78,1008.85,92.97,446.35
5760,6.23,40.96,1022.49,93.15,488.82
5761,29.1,50.05,1005.87,51.53,438.66
5762,18.71,39.39,1014.09,62.82,465.57
5763,35.1,68.27,1006.96,43.51,426.3
5764,6.19,41.31,1002.48,88.8,485.08
5765,24.88,71.94,1006.85,87.32,433.3
5766,17.75,49.78,1004.49,100.09,452.02
5767,13.89,41.49,1020.02,86.47,469.6
5768,21.14,58.98,1009.05,94.36,448.31
5769,14.28,42.74,1028.79,70.67,467.22
5770,13.34,40.83,1008.09,85.85,471.82
5771,24.67,68.14,1004.96,58.15,438.4
5772,10.27,42.34,1022.69,92.78,474.55
5773,21.18,60.1,1011.02,78.19,452.39
5774,13.84,44.9,1007.58,63.62,463.27
5775,4.73,41.31,999.77,93.44,486.6
5776,14.22,40.83,1009.2,81.32,469.75
5777,13.09,43.02,1013.17,46.73,470.14
5778,6.58,40.07,1014.22,55.44,493.72
5779,28.57,51.43,1012.02,47.79,450.04
5780,21.54,58.49,1010.85,78.9,449.12
5781,34.3,74.67,1015.98,25.89,427.84
5782,15.24,40.0,1017.34,65.16,454.64
5783,19.41,46.63,1013.23,86.28,452.6
5784,30.5,66.75,1017.55,38.2,432.87
5785,20.68,63.86,1015.73,74.36,447.84
5786,29.53,71.97,1008.6,79.25,434.96
5787,12.72,44.9,1007.6,71.8,463.49
5788,24.44,73.5,1011.49,87.39,437.73
5789,8.0,34.03,1018.98,78.67,487.17
5790,13.92,41.16,1000.98,83.89,454.15
5791,18.85,67.32,1012.91,82.37,446.7
5792,22.48,71.29,1008.15,75.41,444.71
5793,14.1,41.04,1026.11,74.25,465.89
5794,30.22,70.32,1011.63,65.97,435.98
5795,22.45,59.87,1018.92,72.73,445.34
5796,10.82,37.5,1009.23,96.62,473.9
5797,23.56,67.79,1010.14,89.72,441.29
5798,22.33,70.79,1006.02,93.35,436.74
5799,15.11,45.01,1017.01,84.39,462.21
5800,25.9,47.45,1007.8,55.96,443.13
5801,13.56,43.67,1011.34,94.02,467.09
5802,11.03,44.78,1013.16,83.85,470.17
5803,20.47,63.07,1012.79,88.67,451.71
5804,26.37,69.84,1002.71,83.51,428.6
5805,18.95,42.23,1013.01,79.4,462.73
5806,11.39,43.72,1010.91,98.83,467.8
5807,22.73,43.79,1015.61,42.66,460.2
5808,24.4,60.37,1006.77,82.43,440.64
5809,28.28,69.48,1008.56,61.3,428.75
5810,22.84,67.32,1013.77,64.67,438.36
5811,25.09,65.38,1009.99,54.28,453.58
5812,13.32,38.73,1005.37,88.48,472.33
5813,34.1,73.03,1014.01,41.26,437.65
5814,21.11,65.94,1009.83,71.91,448.77
5815,32.21,68.14,1003.34,62.44,426.56
5816,25.77,62.96,1019.86,58.07,442.83
5817,24.42,63.31,1012.64,71.8,438.39
5818,8.28,40.77,1011.55,89.79,480.15
5819,28.18,64.84,1009.22,56.04,443.65
5820,8.09,38.5,1012.99,67.31,484.81
5821,17.37,48.92,1011.91,58.4,455.53
5822,29.12,73.06,1009.98,80.21,434.9
5823,5.82,41.38,1021.06,86.91,492.12
5824,29.45,70.02,1010.28,65.93,437.82
5825,17.47,58.59,1014.03,97.13,449.41
5826,19.51,50.16,1010.33,94.37,448.28
5827,13.82,44.84,1023.72,95.24,467.95
5828,8.61,43.8,1021.9,74.35,478.25
5829,21.28,70.32,1011.06,90.12,439.0
5830,21.47,65.61,1015.92,76.22,447.42
5831,29.55,72.29,1007.94,84.45,430.98
5832,31.09,74.22,1007.56,46.36,430.3
5833,23.75,60.29,1017.36,64.04,449.57
5834,30.25,68.24,1006.58,31.9,432.05
5835,17.51,41.85,1016.25,72.03,465.05
5836,17.22,36.71,1013.77,67.92,465.32
5837,9.22,40.92,1021.83,85.43,474.51
5838,24.48,66.25,1009.42,88.17,441.07
5839,25.26,61.08,1013.68,71.72,447.46
5840,12.34,40.1,1015.77,92.26,470.92
5841,6.75,39.9,1008.3,87.42,484.05
5842,28.29,47.93,1002.6,53.23,437.13
5843,11.09,40.43,1025.47,74.97,490.96
5844,8.51,34.69,1026.96,75.34,481.83
5845,7.71,36.25,1027.92,89.84,481.74
5846,11.8,41.2,1017.18,82.71,475.19
5847,25.76,57.32,1011.93,43.61,440.26
5848,26.53,65.61,1014.29,50.9,442.64
5849,21.29,51.43,1011.31,90.12,452.94
5850,19.64,48.06,1014.81,74.96,455.27
5851,29.45,69.13,1009.3,52.97,432.04
5852,18.24,58.46,1017.38,86.92,449.63
5853,11.23,43.67,1012.57,72.1,475.41
5854,23.15,69.48,1011.07,85.83,436.16
5855,26.49,67.69,1004.61,78.13,430.62
5856,16.64,48.92,1011.55,78.76,452.56
5857,28.51,70.02,1010.58,54.68,441.66
5858,16.64,53.82,1015.13,68.24,459.01
5859,7.32,41.26,1010.11,95.18,482.1
5860,22.72,50.05,1007.0,88.24,444.43
5861,14.05,40.71,1016.36,68.58,465.74
5862,28.52,70.72,1009.64,66.76,437.72
5863,22.2,57.17,1009.82,78.43,447.75
5864,27.93,73.68,1015.41,49.95,435.95
5865,25.42,59.04,1011.98,68.78,444.51
5866,25.03,61.86,1012.84,80.85,439.55
5867,24.85,67.9,1005.9,64.55,445.18
5868,29.03,67.79,1010.67,55.42,444.09
5869,16.5,44.63,1020.58,64.11,458.78
5870,6.86,38.08,1019.62,77.37,486.92
5871,5.7,40.62,1016.07,84.94,482.82
5872,26.71,68.3,1015.07,62.7,436.66
5873,23.79,58.49,1011.0,75.39,445.87
5874,25.11,67.32,1014.49,58.39,441.93
5875,20.55,65.46,1013.87,58.09,448.83
5876,10.66,41.93,1016.12,94.16,479.61
5877,5.11,42.07,1004.28,81.8,486.41
5878,9.87,42.74,1024.61,87.74,470.9
5879,14.39,43.56,1012.97,59.17,469.35
5880,16.96,63.31,1016.42,77.09,454.14
5881,28.61,72.29,1011.61,45.33,446.77
5882,21.31,49.39,1020.18,71.35,455.34
5883,18.32,65.94,1012.74,86.77,450.5
5884,27.11,69.75,1009.74,85.67,433.28
5885,28.5,73.77,1002.82,86.38,431.7
5886,25.44,66.54,1011.9,56.76,437.99
5887,17.03,43.99,1021.5,82.32,460.25
5888,25.32,71.94,1009.94,62.93,435.06
5889,21.58,67.25,1017.39,79.0,446.15
5890,7.64,40.81,1026.67,95.24,483.38
5891,27.02,71.77,1006.38,72.1,428.1
5892,13.58,44.47,1029.91,70.41,467.15
5893,17.69,65.46,1013.72,67.28,448.49
5894,26.51,50.05,1006.75,65.34,440.22
5895,19.48,58.79,1017.6,88.72,450.55
5896,14.79,38.73,999.83,86.45,470.28
5897,20.65,50.59,1016.22,68.57,455.24
5898,10.53,41.26,1007.48,98.74,475.96
5899,8.2,41.14,1025.24,96.26,474.04
5900,11.73,40.64,1020.68,96.98,477.06
5901,26.11,47.43,1009.01,56.09,445.36
5902,21.09,50.9,1012.42,69.09,456.09
5903,24.08,49.3,1003.23,70.42,443.46
5904,24.2,63.21,1012.25,79.86,449.03
5905,28.73,50.05,1005.79,52.4,436.35
5906,6.17,41.31,1002.49,87.59,481.27
5907,17.94,37.2,1012.64,68.11,467.65
5908,12.74,39.13,1008.19,94.81,468.57
5909,26.51,44.57,1007.56,52.23,445.32
5910,20.97,44.63,1007.64,73.69,453.26
5911,23.84,68.94,1007.45,71.35,436.05
5912,23.51,57.32,1012.55,53.6,444.58
5913,22.85,47.43,1008.13,66.36,448.15
5914,24.84,59.22,1013.18,83.08,442.7
5915,24.7,44.57,1008.24,57.62,444.65
5916,18.46,42.18,1001.47,97.61,458.67
5917,24.61,62.96,1020.1,63.83,445.79
5918,15.54,41.23,995.45,83.73,463.06
5919,15.7,42.99,1007.51,76.05,464.59
5920,27.18,64.44,1012.81,61.27,440.3
5921,11.02,39.96,1025.64,93.58,467.41
5922,14.56,53.82,1016.37,64.46,463.64
5923,29.0,77.54,1011.33,75.13,431.37
5924,15.34,41.23,996.87,86.56,465.16
5925,25.42,69.71,1009.29,82.5,435.59
5926,29.63,69.71,1009.04,67.26,435.27
5927,10.38,43.02,1013.37,78.53,474.44
5928,23.55,58.79,1010.78,78.47,447.01
5929,8.07,41.17,1019.4,86.43,484.54
5930,28.19,67.45,1013.97,49.76,434.77
5931,16.41,44.92,1024.27,84.16,462.12
5932,18.14,49.78,1002.95,100.09,451.44
5933,28.79,70.79,1003.83,65.9,425.64
5934,4.47,35.19,1018.78,92.68,487.43
5935,28.2,66.75,1018.35,60.18,433.46
5936,11.97,42.32,1016.95,88.32,467.98
5937,22.3,74.87,1009.69,86.18,442.78
5938,23.89,48.41,1010.48,62.31,441.83
5939,10.32,38.91,1012.11,81.49,479.17
5940,6.05,42.85,1013.09,91.88,485.02
5941,27.78,68.67,1005.59,59.17,439.92
5942,7.06,41.74,1021.95,90.38,448.97
5943,10.79,39.82,1012.89,88.25,479.92
5944,11.7,25.36,1008.65,92.11,470.88
5945,20.37,52.05,1012.34,62.57,456.11
5946,7.61,38.06,1021.16,83.22,484.14
5947,23.27,67.9,1006.17,71.01,447.25
5948,21.94,58.79,1010.3,88.21,447.52
5949,10.02,42.44,1014.57,99.16,478.5
5950,25.61,67.69,1009.22,68.76,437.78
5951,22.61,45.38,1013.92,62.91,459.53
5952,28.61,70.36,1006.95,73.06,440.16
5953,12.57,41.79,1014.99,87.8,461.88
5954,28.78,60.07,1014.54,49.03,439.74
5955,5.66,39.42,1024.7,78.52,482.11
5956,7.94,40.56,1023.25,80.84,488.01
5957,4.56,40.27,1011.13,80.24,493.87
5958,18.59,65.06,1015.75,80.72,450.4
5959,22.39,48.14,1014.56,64.31,448.58
5960,11.84,40.05,1014.54,86.78,473.82
5961,26.9,60.93,1007.1,67.32,435.87
5962,30.2,71.85,1008.25,59.1,425.21
5963,27.19,62.91,1011.57,53.66,444.8
5964,7.96,38.91,1016.35,89.17,482.17
5965,8.37,40.92,1021.82,86.03,476.02
5966,30.2,69.59,1008.9,67.32,434.66
5967,23.81,60.08,1017.29,62.66,450.33
5968,23.53,72.24,1010.84,94.33,436.69
5969,16.09,65.46,1013.84,85.52,454.88
5970,11.63,41.5,1013.6,87.11,477.3
5971,17.1,62.1,1020.39,93.63,453.4
5972,13.77,42.86,1012.86,88.83,471.94
5973,28.14,51.43,1012.16,52.67,445.33
5974,23.46,73.18,1012.07,88.14,438.62
5975,23.85,72.43,1008.01,88.34,439.02
5976,13.33,40.64,1020.92,91.47,474.07
5977,15.61,40.89,1010.48,80.26,467.3
5978,25.08,58.49,1011.1,64.47,446.9
5979,12.73,37.73,1021.89,61.76,470.89
5980,22.74,61.87,1009.66,55.03,444.59
5981,16.58,43.99,1021.81,79.29,458.67
5982,30.56,69.14,1007.49,71.0,432.26
5983,21.09,59.8,1016.94,76.95,451.98
5984,23.43,71.97,1009.42,94.27,442.19
5985,21.46,51.61,1010.91,76.41,457.28
5986,8.75,40.22,1008.96,90.53,482.8
5987,19.27,43.14,1013.17,39.85,463.14
5988,25.57,62.96,1019.92,58.34,444.81
5989,14.26,44.47,1028.81,72.19,465.77
5990,14.17,42.86,1030.94,66.47,466.2
5991,17.48,40.89,1011.39,62.45,462.59
5992,21.99,71.85,1009.5,74.77,441.1
5993,32.31,77.95,1010.15,62.17,430.15
5994,14.38,40.71,1023.46,66.12,473.41
5995,28.54,71.94,1007.4,65.99,430.91
5996,25.06,74.33,1014.05,69.02,437.27
5997,8.22,41.82,1032.77,71.63,477.86
5998,15.23,44.9,1007.75,81.34,456.07
5999,14.94,40.0,1017.69,65.43,456.41
6000,16.97,50.9,1012.31,82.65,463.28
6001,6.42,35.57,1025.58,79.63,485.86
6002,15.6,44.68,1018.35,85.91,463.82
6003,21.52,66.51,1015.32,72.85,444.87
6004,28.14,61.47,1009.69,64.66,435.35
6005,8.36,38.91,1016.27,88.82,482.09
6006,26.38,70.47,1007.36,76.91,434.02
6007,30.2,70.02,1009.85,63.39,437.48
6008,21.98,59.39,1015.25,84.52,446.79
6009,25.54,48.41,1010.51,55.34,437.58
6010,9.68,40.22,1007.6,89.97,479.56
6011,22.38,63.31,1014.76,73.8,441.3
6012,23.62,67.45,1014.63,59.8,439.45
6013,13.25,43.7,1013.61,76.05,472.22
6014,22.49,69.84,1006.78,73.76,437.57
6015,33.13,74.34,999.57,48.34,433.73
6016,14.95,42.99,1008.75,90.76,468.61
6017,11.42,40.35,1011.55,82.71,478.7
6018,28.56,74.22,1007.45,69.6,434.54
6019,27.89,73.17,1009.85,64.22,432.83
6020,14.6,42.32,1015.71,77.03,464.67
6021,15.86,43.5,1021.22,75.38,459.42
6022,13.78,40.73,1017.55,94.28,462.59
6023,30.09,69.48,1009.51,53.24,435.2
6024,24.6,57.85,1012.92,69.56,447.09
6025,10.8,40.22,1011.25,84.57,478.21
6026,9.08,36.71,1025.07,81.32,479.02
6027,23.86,52.84,1006.56,48.94,444.66
6028,16.69,40.56,1019.92,51.43,469.9
6029,24.17,73.18,1011.72,86.1,437.27
6030,19.68,56.65,1020.75,67.25,456.89
6031,22.25,43.79,1015.78,52.68,461.93
6032,24.81,60.95,1014.72,54.71,446.09
6033,18.68,56.65,1020.38,80.26,455.79
6034,23.64,69.94,1005.2,64.53,439.66
6035,26.41,65.59,1010.69,73.78,441.49
6036,28.82,77.24,1008.35,78.93,433.69
6037,21.84,59.07,1008.84,96.5,448.61
6038,30.63,53.3,1004.91,53.3,430.27
6039,20.19,58.86,1014.3,71.64,450.67
6040,25.54,69.13,1001.64,90.98,428.74
6041,26.52,71.64,1008.27,75.3,437.76
6042,10.38,40.92,1021.53,95.18,466.46
6043,8.13,39.96,1026.07,95.84,477.12
6044,20.2,64.45,1009.03,61.77,452.33
6045,24.27,68.28,1005.43,67.63,445.23
6046,13.97,53.82,1016.81,62.32,465.24
6047,14.29,39.59,1010.93,94.53,463.04
6048,33.11,77.54,1010.36,50.99,431.77
6049,30.49,64.44,1013.43,51.73,438.09
6050,22.68,58.82,1010.11,82.8,443.86
6051,9.49,40.69,1015.09,91.31,476.67
6052,21.71,76.86,1006.71,76.86,438.41
6053,28.01,51.43,1011.6,49.2,449.82
6054,16.62,39.99,1007.07,77.14,463.74
6055,22.31,61.45,1009.25,98.56,437.05
6056,19.78,63.09,1019.01,78.39,448.34
6057,26.62,65.12,1016.0,43.24,441.22
6058,30.24,68.3,1016.21,48.25,431.82
6059,9.47,41.4,1026.49,87.9,479.68
6060,9.39,41.79,1021.6,50.09,473.73
6061,27.41,59.21,1013.3,50.93,438.39
6062,25.36,74.99,1002.21,65.96,440.25
6063,8.6,42.28,1008.58,80.15,484.21
6064,10.0,39.66,1016.83,78.91,479.97
6065,12.88,44.71,1018.73,51.95,469.12
6066,8.42,43.14,1011.62,80.32,483.49
6067,20.83,70.72,1009.56,89.37,446.48
